vehicle_id,date_key,location_id,listed_price,sold_price,price_difference,expected_market_price,days_on_platform,conversion_rate,sale_flag
4808,20200901,3,1937921,1873267,64654,1841024,62,0.04,1
4809,20210203,8,1429537,1417078,12459,857722,91,0.06,1
4811,20190404,20,1838686,1788609,50077,827408,63,0.07,1
4812,20230506,27,305530,262302,43228,168041,75,0.06,1
4813,20240410,23,1005775,849800,155975,352021,90,0.07,1
4815,20221010,7,242776,195461,47315,218498,80,0.07,1
4818,20210706,13,2372695,2356653,16042,2016790,84,0.05,1
4819,20210703,17,1807850,1762858,44992,1084710,111,0.04,1
4820,20200609,21,2455181,2298593,156588,1718626,67,0.05,1
4821,20220109,14,2306527,2247230,59297,1729895,39,0.04,1
4822,20211111,24,2176314,2076435,99879,1196972,39,0.07,1
4823,20220810,22,1069249,981331,87918,427699,21,0.11,1
4825,20210912,28,2484761,2367939,116822,1490856,120,0.03,1
4826,20231003,3,1389179,1319821,69358,625130,79,0.06,1
4827,20200611,5,2449170,2369560,79610,1591960,47,0.03,1
4828,20240202,6,601869,465486,136383,451401,111,0.06,1
4829,20220602,25,1662405,1534291,128114,664961,95,0.05,1
4832,20220612,10,821496,660002,161494,575047,7,0.14,1
4833,20190612,7,1866220,1831997,34223,1679598,39,0.03,1
4834,20200806,21,569720,391996,177724,341832,78,0.07,1
4835,20240410,13,1545128,1388379,156749,1004333,49,0.04,1
4836,20220507,11,697141,621525,75616,243999,117,0.03,1
4837,20220905,6,1771487,1659331,112156,1062892,7,0.14,1
4839,20190105,1,1138898,1129734,9164,1081953,32,0.03,1
4841,20210104,27,500579,394774,105805,200231,42,0.06,1
4842,20230209,27,1052498,1017313,35185,368374,62,0.05,1
4844,20200409,27,740869,682980,57889,333391,94,0.02,1
4845,20190605,2,2020062,1874471,145591,808024,28,0.1,1
4846,20190502,5,2458882,2393423,65459,2335937,97,0.02,1
4847,20230209,3,217014,76670,140344,86805,92,0.05,1
4848,20210506,21,1970094,1851863,118231,1083551,48,0.02,1
4849,20190607,18,1560180,1548354,11826,1170135,59,0.05,1
4851,20240511,27,329885,250432,79453,115459,11,0.06,1
4852,20200509,8,468278,350334,117944,351208,56,0.02,1
4854,20230603,27,760652,680459,80193,684586,29,0.07,1
4858,20240510,14,2215622,2213260,2362,1440154,109,0.04,1
4859,20250212,20,2412000,2390908,21092,1567799,102,0.07,1
4860,20250809,6,2146039,2027070,118969,2038737,76,0.07,1
4861,20251202,11,1509635,1464155,45480,1132226,41,0.06,1
4862,20251109,15,1840681,1679119,161562,920340,31,0.05,1
4865,20210806,23,2331346,2189560,141786,1165673,14,0.09,1
4866,20230501,22,490567,457172,33395,416981,68,0.06,1
4869,20240906,4,632029,560861,71168,221210,44,0.07,1
4870,20200103,25,953688,901249,52439,333790,97,0.05,1
4872,20210404,4,1332566,1324747,7819,1199309,64,0.08,1
4874,20211204,16,970921,920334,50587,679644,73,0.06,1
4875,20250310,21,968801,959696,9105,339080,90,0.06,1
4878,20241011,25,548010,383954,164056,493209,35,0.06,1
4880,20190506,10,1097702,1040295,57407,384195,21,0.06,1
4883,20240911,22,1547126,1517651,29475,696206,113,0.07,1
4886,20220102,21,1602167,1478576,123591,801083,97,0.06,1
4889,20200805,30,442451,292808,149643,398205,17,0.07,1
4891,20220811,29,550736,514409,36327,523199,54,0.06,1
4892,20221210,27,2147372,1973321,174051,751580,99,0.03,1
4893,20230312,20,1360656,1219582,141074,680328,72,0.06,1
4894,20221208,5,1726660,1723003,3657,863330,13,0.1,1
4895,20211011,21,2387423,2325419,62004,1909938,62,0.08,1
4898,20200705,10,1947206,1788353,158853,1849845,20,0.07,1
4900,20190408,27,1147945,1083939,64006,746164,60,0.07,1
4901,20230310,6,1780482,1650995,129487,1157313,98,0.05,1
4902,20240809,19,363393,240309,123084,163526,60,0.08,1
4903,20230409,12,1876449,1724891,151558,1501159,5,0.08,1
4904,20250506,3,580279,504727,75552,435209,106,0.06,1
4905,20230404,13,2027813,1880857,146956,1723641,39,0.05,1
4907,20210705,8,1410044,1269519,140525,634519,89,0.07,1
4908,20250112,16,2222299,2149852,72447,2000069,99,0.04,1
4910,20190705,14,1054986,985141,69845,949487,6,0.13,1
4911,20221001,23,570633,394459,176174,199721,81,0.03,1
4912,20210807,23,1896986,1855692,41294,1517588,54,0.05,1
4914,20190908,22,928016,754700,173316,371206,21,0.12,1
4916,20241205,23,2332005,2329413,2592,816201,76,0.07,1
4918,20240402,9,2008659,1908201,100458,1004329,111,0.05,1
4919,20251104,18,1836879,1806682,30197,1561347,88,0.07,1
4920,20230301,21,1724592,1552176,172416,1207214,12,0.13,1
4924,20191205,1,2027999,1956812,71187,912599,56,0.05,1
4925,20220601,18,2123093,1961435,161658,1910783,116,0.04,1
4926,20200504,4,629342,583214,46128,314671,97,0.05,1
4928,20230603,20,1554179,1428370,125809,1010216,79,0.03,1
4929,20220205,19,1371755,1364624,7131,891640,32,0.08,1
4930,20211212,9,1600940,1453515,147425,1440846,60,0.07,1
4931,20230909,27,603513,532153,71360,512986,55,0.06,1
4932,20220601,13,756101,694182,61919,567075,16,0.08,1
4933,20241208,3,1992291,1946237,46054,1294989,66,0.05,1
4935,20200803,3,2061372,1942482,118890,1958303,87,0.07,1
4936,20190912,14,2027086,2008870,18216,1114897,63,0.02,1
4937,20230811,19,929488,782042,147446,511218,34,0.04,1
4939,20250110,12,1562642,1413406,149236,1328245,114,0.02,1
4940,20240804,28,2411588,2287771,123817,1688111,31,0.06,1
4941,20241205,29,2208396,2131794,76602,2097976,57,0.06,1
4942,20201202,23,1203484,1191323,12161,1022961,37,0.04,1
4945,20230912,13,1525190,1444982,80208,1143892,23,0.1,1
4946,20220112,7,257358,236086,21272,154414,96,0.07,1
4947,20210910,21,2214776,2104372,110404,1107388,93,0.07,1
4948,20200212,25,1211620,1112165,99455,1090458,17,0.08,1
4951,20211109,22,1585699,1453614,132085,951419,27,0.1,1
4952,20210607,5,1252411,1094392,158019,688826,45,0.07,1
4953,20191005,5,219500,206398,13102,131700,63,0.04,1
4956,20240104,14,2458163,2384748,73415,2089438,44,0.04,1
4958,20250906,6,707721,602034,105687,353860,109,0.06,1
4959,20240311,17,573124,538535,34589,372530,33,0.07,1
4960,20201109,21,916850,752802,164048,595952,12,0.08,1
4966,20231105,26,2023151,1889470,133681,1618520,30,0.08,1
4967,20240711,17,1217563,1161679,55884,608781,82,0.07,1
4969,20240811,6,1163672,1012146,151526,989121,21,0.08,1
4970,20240305,4,1770611,1762953,7658,1062366,58,0.07,1
4973,20221101,11,1033043,974631,58412,981390,79,0.08,1
4974,20220311,15,676700,674301,2399,338350,94,0.04,1
4976,20220207,13,478386,417502,60884,334870,109,0.07,1
4977,20200602,26,382759,328886,53873,267931,91,0.02,1
4979,20230810,13,1212329,1063980,148349,1151712,100,0.08,1
4982,20221101,3,1045063,871968,173095,940556,40,0.05,1
4983,20230703,10,1484083,1444111,39972,1335674,3,0.05,1
4984,20250310,22,506431,429354,77077,227893,31,0.02,1
4985,20230107,14,936230,758000,178230,608549,84,0.04,1
4990,20241202,7,1670532,1573927,96605,835266,53,0.05,1
4991,20230505,17,390953,301730,89223,254119,66,0.06,1
4992,20220703,27,1526292,1463763,62529,1221033,87,0.06,1
4994,20230811,25,1530232,1422773,107459,688604,10,0.05,1
4995,20250406,15,1369430,1237950,131480,1232487,32,0.04,1
4996,20250312,20,2213365,2034044,179321,774677,5,0.15,1
4997,20210807,23,1588897,1479084,109813,953338,29,0.11,1
4999,20251104,26,945746,853883,91863,378298,24,0.06,1
5003,20200405,5,1437131,1413959,23172,934135,116,0.02,1
5004,20240305,24,1349858,1178434,171424,1282365,108,0.06,1
5006,20241105,17,1415130,1257257,157873,566051,44,0.05,1
5007,20240101,2,1814551,1781942,32609,1451640,118,0.04,1
5008,20190605,24,2186572,2069720,116852,765300,18,0.11,1
5011,20250103,9,2063433,2043590,19843,1134888,102,0.08,1
5012,20251009,2,1767642,1742043,25599,883821,20,0.06,1
5013,20220412,22,229151,177677,51474,148948,71,0.04,1
5014,20240908,16,1721725,1657038,64687,1205207,54,0.04,1
5015,20240311,19,2347272,2226728,120544,1760454,108,0.04,1
5017,20220801,3,2043490,2040084,3406,1839141,86,0.05,1
5020,20200312,29,1875568,1863010,12558,750227,88,0.07,1
5021,20220512,21,2361423,2280549,80874,1889138,23,0.08,1
5022,20220209,5,708253,570121,138132,637427,30,0.08,1
5023,20251211,23,2223831,2196820,27011,889532,13,0.15,1
5024,20210710,26,425375,290743,134632,148881,5,0.12,1
5025,20200707,9,981201,949783,31418,539660,114,0.05,1
5026,20240909,21,1767887,1605432,162455,618760,76,0.07,1
5027,20230705,5,933277,845796,87481,559966,107,0.03,1
5028,20200809,12,2334641,2322303,12338,1750980,18,0.11,1
5029,20241003,23,1613676,1510361,103315,564786,92,0.05,1
5030,20241007,15,1146684,1123217,23467,802678,83,0.04,1
5031,20201110,16,714946,650787,64159,500462,102,0.07,1
5033,20241209,24,1676297,1639833,36464,1592482,64,0.02,1
5035,20210811,10,356693,264052,92641,160511,26,0.09,1
5036,20210610,15,1353063,1347994,5069,1014797,24,0.06,1
5037,20201010,8,2145657,2021315,124342,1394677,109,0.06,1
5038,20230204,27,2302450,2229186,73264,1957082,100,0.08,1
5039,20230603,5,2468410,2309409,159001,1234205,19,0.13,1
5042,20210309,23,1424859,1418514,6345,1211130,25,0.07,1
5043,20210904,21,985070,852732,132338,788056,74,0.06,1
5044,20200403,21,2384235,2281358,102877,1788176,29,0.11,1
5045,20200206,30,828309,673723,154586,621231,83,0.07,1
5047,20210202,5,2341419,2216854,124565,1053638,95,0.08,1
5049,20221007,29,2271450,2204114,67336,1249297,70,0.03,1
5051,20200201,19,1813262,1772923,40339,1178620,45,0.03,1
5052,20190701,15,597066,483736,113330,567212,32,0.06,1
5054,20220202,30,757766,592040,165726,492547,69,0.03,1
5056,20230207,20,1067936,1037223,30713,747555,4,0.14,1
5057,20250411,28,1080101,1077618,2483,756070,53,0.07,1
5058,20231201,2,1959584,1845181,114403,685854,60,0.03,1
5061,20211001,9,259132,116833,142299,168435,55,0.04,1
5064,20210807,20,924696,758481,166215,739756,34,0.04,1
5065,20220901,9,2263971,2105243,158728,1358382,48,0.03,1
5067,20240301,19,1541728,1498378,43350,1310468,82,0.05,1
5068,20220706,10,2221579,2197975,23604,888631,68,0.05,1
5069,20240101,25,2392129,2228345,163784,1076458,43,0.03,1
5070,20240708,8,1068800,921757,147043,1015360,16,0.11,1
5071,20231203,1,465136,326313,138823,372108,73,0.07,1
5072,20250907,21,2378708,2270890,107818,1784031,17,0.08,1
5074,20210811,5,2443735,2402937,40798,2321548,103,0.03,1
5075,20210406,5,322805,292676,30129,209823,30,0.12,1
5076,20210212,27,286022,248232,37790,128709,97,0.05,1
5078,20210311,7,1704624,1554983,149641,1108005,79,0.04,1
5079,20230908,4,1372288,1288159,84129,686144,55,0.02,1
5080,20241108,29,747582,698493,49089,261653,39,0.06,1
5082,20220405,14,1037664,922151,115513,466948,40,0.08,1
5083,20201202,25,878596,860552,18044,615017,112,0.05,1
5086,20210407,27,1943103,1772369,170734,1457327,75,0.07,1
5088,20210203,27,750383,661616,88767,637825,109,0.05,1
5089,20201004,30,2326792,2229550,97242,1163396,53,0.05,1
5090,20211201,13,1706530,1666285,40245,1365224,27,0.13,1
5091,20240902,18,1753935,1735895,18040,1315451,17,0.11,1
5094,20220802,24,1124679,1030934,93745,1068445,36,0.03,1
5095,20230702,13,556688,522660,34028,334012,48,0.03,1
5096,20200710,8,1392901,1381107,11794,1253610,21,0.11,1
5097,20211103,7,1509228,1452432,56796,1358305,113,0.08,1
5099,20231204,13,1193634,1134636,58998,1133952,18,0.08,1
5102,20241105,18,588765,528156,60609,441573,79,0.05,1
5103,20210510,12,1362382,1272286,90096,1021786,32,0.05,1
5106,20250303,13,1918268,1819018,99250,1726441,91,0.05,1
5109,20190801,20,817442,763517,53925,776569,64,0.08,1
5111,20240501,27,1558149,1487131,71018,1012796,61,0.08,1
5112,20201106,29,2308668,2203370,105298,1269767,14,0.14,1
5113,20211102,28,613082,516450,96632,490465,50,0.07,1
5114,20240304,8,1887766,1734831,152935,1604601,90,0.04,1
5117,20230102,22,2024815,1999704,25111,1518611,78,0.07,1
5118,20231012,3,1707940,1625480,82460,1110160,11,0.05,1
5121,20191209,12,1899463,1782183,117280,854758,14,0.12,1
5124,20240312,26,603595,485517,118078,573415,4,0.12,1
5125,20190712,21,1524488,1508881,15607,914692,6,0.11,1
5126,20220610,10,1680456,1600939,79517,1512410,44,0.04,1
5127,20190412,28,2338102,2245463,92639,2221196,77,0.08,1
5128,20230409,22,979958,835104,144854,342985,21,0.09,1
5131,20240607,11,909538,750814,158724,500245,19,0.14,1
5134,20201112,18,1505844,1500104,5740,1129383,101,0.06,1
5135,20191002,27,907995,740606,167389,771795,50,0.07,1
5136,20190401,21,1253758,1223164,30594,940318,85,0.08,1
5142,20230811,29,364268,288791,75477,254987,47,0.05,1
5144,20240905,14,1377556,1260781,116775,964289,71,0.03,1
5146,20220909,12,2278241,2202341,75900,1366944,50,0.07,1
5147,20191009,3,318608,194087,124521,223025,72,0.03,1
5148,20240601,18,1555157,1548196,6961,544304,12,0.13,1
5149,20220107,21,2468214,2399720,68494,1851160,61,0.07,1
5151,20230806,1,1898672,1812153,86519,1234136,28,0.14,1
5152,20200104,19,434840,290513,144327,260904,115,0.06,1
5153,20221001,9,2184823,2155879,28944,1092411,90,0.05,1
5155,20240702,14,1297852,1163885,133967,1232959,31,0.04,1
5156,20201003,15,1055606,1050974,4632,580583,79,0.02,1
5158,20240703,25,1496000,1424188,71812,1346400,27,0.14,1
5161,20210204,2,484547,383934,100613,218046,64,0.08,1
5163,20190906,15,1082756,1013689,69067,1028618,42,0.02,1
5165,20230204,4,1806549,1691125,115424,1354911,88,0.06,1
5166,20191107,11,789564,622986,166578,631651,116,0.05,1
5167,20231204,11,1809850,1753910,55940,1447880,106,0.04,1
5168,20200510,17,909510,840933,68577,727608,46,0.04,1
5172,20191011,18,816383,693527,122856,653106,17,0.11,1
5173,20200302,7,1249744,1172051,77693,749846,62,0.03,1
5174,20190602,11,842933,680812,162121,421466,62,0.02,1
5176,20200909,30,633832,474718,159114,507065,31,0.06,1
5180,20220708,13,407526,339342,68184,305644,7,0.06,1
5181,20250101,6,1042882,1041106,1776,573585,40,0.02,1
5182,20241002,23,2211210,2112261,98949,1768968,60,0.06,1
5184,20211109,16,1121960,957286,164674,560980,105,0.07,1
5186,20201206,2,2323863,2171150,152713,929545,9,0.07,1
5187,20210208,5,1093028,1034671,58357,655816,97,0.05,1
5189,20220509,28,1125088,1048067,77021,900070,31,0.07,1
5190,20230308,14,1355144,1308984,46160,609814,48,0.05,1
5192,20240907,29,763674,622530,141144,267285,87,0.04,1
5193,20201012,20,2219216,2106621,112595,776725,97,0.06,1
5198,20230906,21,431243,257419,173824,237183,29,0.09,1
5199,20230611,19,1100586,1024468,76118,715380,118,0.02,1
5200,20240111,27,267843,163001,104842,241058,102,0.07,1
5201,20240604,12,648683,472429,176254,486512,58,0.03,1
5202,20241207,7,730845,721192,9653,365422,72,0.02,1
5203,20190204,27,533531,500673,32858,453501,92,0.07,1
5204,20230308,21,1356367,1210102,146265,1152911,46,0.06,1
5205,20210803,8,1621085,1568330,52755,648433,40,0.03,1
5206,20220606,16,831552,794544,37008,706819,54,0.03,1
5207,20221102,8,1558765,1528990,29775,935259,93,0.03,1
5208,20220408,1,2148620,2072484,76136,859447,77,0.06,1
5209,20250707,19,2126986,1979174,147812,1595239,6,0.08,1
5212,20220108,5,988592,986321,2271,889732,78,0.06,1
5215,20221008,3,1914807,1782241,132566,1723326,111,0.03,1
5216,20250106,27,1441072,1382230,58842,936696,97,0.06,1
5217,20240303,20,1947624,1825967,121657,1558099,87,0.06,1
5218,20250208,26,1457614,1387908,69706,1238971,115,0.03,1
5219,20200101,23,1858699,1762561,96138,1115219,6,0.07,1
5221,20221006,30,1990203,1837422,152781,796081,47,0.03,1
5222,20240405,14,467871,441488,26383,304116,116,0.04,1
5223,20220108,18,1312772,1264656,48116,918940,101,0.08,1
5224,20250610,29,2074323,2068196,6127,1555742,56,0.03,1
5227,20240104,3,205937,58515,147422,102968,63,0.04,1
5229,20250112,16,1183156,1019940,163216,532420,3,0.12,1
5230,20231201,5,2161373,2150232,11141,1837167,69,0.03,1
5231,20210606,26,588773,543935,44838,500457,117,0.03,1
5232,20241211,2,1405775,1340568,65207,1194908,20,0.13,1
5234,20250208,24,1784973,1696932,88041,1427978,70,0.05,1
5235,20230112,22,251078,242485,8593,200862,104,0.02,1
5236,20191209,24,1165821,1031448,134373,466328,69,0.07,1
5240,20200105,10,1917897,1782700,135197,1438422,86,0.04,1
5242,20240907,27,287836,278436,9400,215877,47,0.06,1
5243,20211203,3,1434137,1311157,122980,1290723,112,0.04,1
5244,20230911,13,1374849,1334579,40270,1237364,49,0.07,1
5245,20201102,21,1804745,1638885,165860,812135,91,0.04,1
5247,20211008,6,1818444,1685694,132750,636455,52,0.04,1
5250,20241207,29,1830163,1751827,78336,1098097,59,0.03,1
5251,20210612,3,207861,36106,171755,72751,15,0.12,1
5253,20190607,27,1003707,992558,11149,401482,38,0.04,1
5254,20250704,5,2072651,2021144,51507,1658120,85,0.05,1
5256,20231212,14,1945031,1769022,176009,1847779,29,0.11,1
5257,20210904,19,313776,259195,54581,172576,40,0.03,1
5262,20231011,5,610657,607362,3295,366394,107,0.04,1
5263,20210101,29,413672,283041,130631,351621,30,0.13,1
5264,20210809,13,2205930,2038586,167344,992668,37,0.02,1
5267,20190502,29,718510,612576,105934,323329,32,0.05,1
5270,20230603,6,2239180,2138895,100285,1455466,98,0.06,1
5274,20240705,5,1423926,1373569,50357,1210337,81,0.08,1
5275,20211211,3,641969,509887,132082,224689,52,0.03,1
5276,20200609,19,1118343,945092,173251,391420,48,0.07,1
5277,20231107,28,1769142,1635020,134122,1238399,38,0.06,1
5278,20230909,21,248767,201039,47728,161698,9,0.13,1
5279,20240107,20,2248163,2185536,62627,1011673,115,0.05,1
5280,20210209,8,2316260,2265848,50412,1968821,27,0.15,1
5281,20190712,5,410116,399165,10951,348598,40,0.02,1
5282,20241210,27,1875564,1765058,110506,1125338,20,0.12,1
5283,20190512,3,778938,738995,39943,545256,66,0.04,1
5284,20200202,2,402260,302663,99597,261468,35,0.08,1
5285,20240708,6,1569878,1563721,6157,1098914,72,0.08,1
5286,20200401,30,1171296,1000620,170676,1054166,26,0.08,1
5287,20210808,14,2070646,2008487,62159,1035323,36,0.05,1
5288,20250610,5,322691,240544,82147,290421,66,0.07,1
5290,20250507,22,587973,465829,122144,264587,71,0.04,1
5291,20230710,28,400376,326856,73520,320300,65,0.06,1
5292,20240804,4,757256,744229,13027,340765,65,0.02,1
5296,20251002,30,280567,106523,174044,168340,17,0.05,1
5297,20190307,19,1499251,1458148,41103,974513,21,0.08,1
5298,20250202,19,1643028,1484490,158538,575059,33,0.03,1
5299,20240912,3,1654786,1491129,163657,827393,17,0.08,1
5300,20190905,9,443356,274469,168887,310349,34,0.06,1
5302,20190309,24,432703,319563,113140,194716,50,0.06,1
5303,20240405,5,1381448,1340131,41317,1036086,46,0.04,1
5304,20200612,24,1557706,1403396,154310,1324050,5,0.08,1
5305,20240806,11,1966365,1819015,147350,1868046,106,0.03,1
5306,20210311,24,394572,321004,73568,217014,101,0.08,1
5307,20230306,21,232360,159250,73110,185888,39,0.07,1
5308,20231003,22,1063351,950886,112465,478507,30,0.11,1
5309,20221109,18,326677,207868,118809,277675,107,0.07,1
5310,20231007,21,2315160,2289834,25326,926063,34,0.07,1
5314,20190507,14,1138088,1131694,6394,853566,62,0.07,1
5316,20210102,3,1531886,1484428,47458,1148914,60,0.02,1
5317,20241006,9,424369,343269,81100,403150,71,0.06,1
5319,20211201,15,296808,247435,49373,133563,3,0.14,1
5320,20220710,27,1638969,1623684,15285,1065329,78,0.04,1
5321,20190712,3,1591459,1526148,65311,636583,23,0.09,1
5323,20190908,22,1793098,1653248,139850,986203,94,0.03,1
5325,20250611,4,360004,331481,28523,288003,114,0.07,1
5326,20230402,10,1616462,1549014,67448,1454815,26,0.08,1
5328,20230608,30,2056954,1970108,86846,1131324,6,0.12,1
5329,20231101,22,1214057,1128396,85661,1031948,9,0.06,1
5330,20230706,13,2127912,2100500,27412,1702329,56,0.06,1
5331,20220804,24,2019000,1967670,51330,1110450,71,0.03,1
5332,20210611,18,1115551,949072,166479,892440,61,0.06,1
5333,20230303,3,1107585,1090250,17335,609171,99,0.05,1
5334,20220109,22,1239312,1236729,2583,1177346,27,0.08,1
