transaction_id,car_id,brand,model,manufacturing_year,car_age,fuel_type,transmission,kms_driven,listed_price,sold_price,price_difference,seller_city,seller_state,listing_date,sold_date,days_on_platform,sold_month,sold_year,is_premium_brand,car_condition,seller_rating,customer_segment,expected_market_price,price_bucket,conversion_rate,is_festive_season,sold_month_name,sold_month_num,sale_flag
4504,8650,Tata,Nexon,2018,7,Diesel,Manual,19865,2197660,2106225,91435,Delhi,Rajasthan,24-07-2022,15-07-2021,86,10,2022,0,Fair,4.3,Premium,1428478,High,0.03,1,Jul,7,1
4505,8781,Toyota,Fortuner,2018,7,Petrol,Automatic,70532,1662059,1488439,173620,Mumbai,Maharashtra,09-09-2022,15-10-2023,39,10,2022,0,Fair,4.3,Premium,1080338,High,0.02,1,Oct,10,1
4506,9593,Audi,Q3,2016,9,Diesel,Manual,70099,520235,368902,151333,Jaipur,Rajasthan,16-11-2024,28-04-2025,39,12,2024,1,Poor,4,Budget,286129,Low,0.05,0,Apr,4,1
4507,9453,Maruti,Swift,2016,9,Petrol,Automatic,98910,214437,89184,125253,Chandigarh,Rajasthan,06-12-2021,01-12-2022,37,1,2022,0,Poor,4.9,Budget,117940,Low,0.07,0,Dec,12,1
4508,6721,Hyundai,Verna,2024,1,Electric,Manual,96386,1151142,1041872,109270,Jaipur,Punjab,15-06-2019,22-03-2021,93,9,2019,0,Excellent,4.7,Mid,1093584,Medium,0.06,0,Mar,3,1
4509,7967,Honda,City,2024,1,Diesel,Automatic,98355,392893,267230,125663,Bangalore,Rajasthan,15-06-2020,09-03-2020,80,9,2020,0,Excellent,4.4,Budget,373248,Low,0.06,0,Mar,3,1
4510,9188,Maruti,Wagonr,2012,13,Electric,Automatic,106701,1233898,1122682,111216,Bangalore,Maharashtra,08-09-2021,15-04-2022,41,10,2021,0,Poor,4.1,Mid,431864,Medium,0.02,1,Apr,4,1
4511,4849,Tata,Harrier,2024,1,Petrol,Automatic,67130,886141,726207,159934,Jaipur,Maharashtra,22-06-2023,29-03-2024,89,9,2023,0,Excellent,3.7,Mid,841833,Medium,0.06,0,Mar,3,1
4512,1390,Audi,A4,2021,4,Cng,Manual,56000,2204214,2077207,127007,Mumbai,Karnataka,13-07-2021,28-12-2019,106,10,2021,1,Good,4.9,Premium,1763371,High,0.04,1,Dec,12,1
4513,6643,Toyota,Fortuner,2016,9,Diesel,Automatic,20956,2200317,2117867,82450,Pune,Karnataka,06-10-2022,27-06-2021,42,11,2022,0,Poor,3.5,Premium,1210174,High,0.02,1,Jun,6,1
4514,4361,Honda,Amaze,2024,1,Petrol,Automatic,126823,1012596,841307,171289,Bangalore,Maharashtra,25-08-2019,27-07-2023,57,10,2019,0,Excellent,3.7,Mid,961966,Medium,0.02,1,Jul,7,1
4515,5109,Maruti,Wagonr,2024,1,Petrol,Automatic,165962,1499278,1336529,162749,Bangalore,Rajasthan,25-11-2020,01-03-2021,39,1,2021,0,Excellent,4.1,Premium,1424314,High,0.04,0,Mar,3,1
4516,7443,Bmw,X3,2014,11,Diesel,Automatic,182206,1101995,1014663,87332,Jaipur,Rajasthan,10-07-2022,10-09-2022,91,10,2022,1,Poor,4.2,Mid,495897,Medium,0.03,1,Sep,9,1
4517,6268,Maruti,Wagonr,2020,5,Electric,Manual,113290,407265,406560,705,Pune,Rajasthan,30-07-2021,31-03-2022,58,9,2021,0,Good,3.7,Budget,305448,Low,0.07,0,Mar,3,1
4518,1670,Audi,Q3,2018,7,Diesel,Automatic,160253,1991107,1891442,99665,Pune,Maharashtra,12-01-2022,12-08-2023,13,1,2022,1,Fair,4,Premium,1294219,High,0.11,0,Aug,8,1
4519,2525,Bmw,X3,2015,10,Electric,Manual,42488,2313828,2246144,67684,Chandigarh,Karnataka,20-05-2021,06-08-2021,19,6,2021,1,Poor,3.6,Premium,1156914,High,0.09,0,Aug,8,1
4520,4505,Toyota,Innova,2019,6,Diesel,Manual,80896,683845,504829,179016,Pune,Punjab,27-08-2022,10-08-2022,42,10,2022,0,Fair,4.2,Mid,478691,Medium,0.04,1,Aug,8,1
4521,3903,Maruti,Baleno,2024,1,Cng,Manual,8218,851803,790148,61655,Pune,Punjab,20-01-2023,24-06-2022,60,3,2023,0,Excellent,4.4,Mid,809212,Medium,0.07,0,Jun,6,1
4522,9679,Mahindra,Scorpio,2020,5,Petrol,Automatic,142940,823404,756730,66674,Bangalore,Maharashtra,12-08-2022,09-10-2022,29,9,2022,0,Good,3.5,Mid,617553,Medium,0.08,0,Oct,10,1
4523,2233,Mahindra,Scorpio,2019,6,Petrol,Manual,20013,1463366,1303119,160247,Mumbai,Punjab,05-09-2020,27-01-2023,112,12,2020,0,Fair,4.9,Premium,1024356,High,0.07,0,Jan,1,1
4524,1271,Hyundai,Verna,2020,5,Diesel,Manual,35047,306661,257950,48711,Delhi,Punjab,26-07-2020,15-04-2024,92,10,2020,0,Good,3.7,Budget,229995,Low,0.04,1,Apr,4,1
4525,1496,Audi,A4,2012,13,Electric,Manual,146965,1710750,1599020,111730,Mumbai,Rajasthan,23-06-2020,08-09-2020,47,8,2020,1,Poor,4.7,Premium,598762,High,0.07,0,Sep,9,1
4526,7063,Audi,Q3,2021,4,Cng,Manual,129588,1362747,1325827,36920,Mumbai,Punjab,10-08-2024,07-10-2019,81,10,2024,1,Good,3.6,Premium,1090197,High,0.03,1,Oct,10,1
4527,3226,Bmw,X1,2023,2,Diesel,Manual,163987,770632,729657,40975,Pune,Karnataka,23-02-2021,26-02-2021,113,6,2021,1,Excellent,4.4,Mid,693568,Medium,0.04,0,Feb,2,1
4528,5267,Honda,Amaze,2020,5,Cng,Automatic,196722,1950473,1896899,53574,Bangalore,Maharashtra,24-04-2020,19-09-2023,59,6,2020,0,Good,3.2,Premium,1462854,High,0.03,0,Sep,9,1
4529,2639,Maruti,Baleno,2013,12,Cng,Automatic,47674,1563033,1417545,145488,Jaipur,Delhi,24-06-2020,11-06-2023,118,10,2020,0,Poor,4.8,Premium,625213,High,0.07,1,Jun,6,1
4530,3132,Honda,City,2023,2,Diesel,Automatic,162479,1436661,1302253,134408,Jaipur,Rajasthan,18-04-2024,04-08-2019,94,7,2024,0,Excellent,4.9,Premium,1292994,High,0.06,0,Aug,8,1
4531,9000,Hyundai,Creta,2016,9,Diesel,Automatic,102601,1804272,1644809,159463,Pune,Maharashtra,30-09-2023,01-01-2024,93,1,2024,0,Poor,4.9,Premium,992349,High,0.04,0,Jan,1,1
4532,8212,Toyota,Fortuner,2023,2,Petrol,Automatic,186775,296147,222412,73735,Chandigarh,Maharashtra,12-01-2023,22-02-2020,17,1,2023,0,Excellent,4.2,Budget,266532,Low,0.1,0,Feb,2,1
4533,1711,Honda,City,2016,9,Petrol,Manual,30815,1011227,958442,52785,Jaipur,Punjab,29-10-2022,21-11-2020,22,11,2022,0,Poor,3.5,Mid,556174,Medium,0.14,1,Nov,11,1
4534,9160,Mahindra,Xuv500,2012,13,Cng,Automatic,116087,848705,766908,81797,Chandigarh,Maharashtra,08-05-2023,06-06-2023,29,6,2023,0,Poor,4.1,Mid,297046,Medium,0.06,0,Jun,6,1
4535,8826,Audi,Q3,2021,4,Petrol,Automatic,194487,1440505,1268547,171958,Pune,Punjab,23-04-2019,09-09-2025,29,5,2019,1,Good,4.6,Premium,1152404,High,0.08,0,Sep,9,1
4536,7009,Tata,Harrier,2017,8,Petrol,Automatic,106764,1823370,1685783,137587,Mumbai,Maharashtra,06-02-2020,19-08-2021,45,3,2020,0,Fair,4.2,Premium,1094022,High,0.04,0,Aug,8,1
4537,1755,Tata,Harrier,2012,13,Cng,Manual,167698,1067704,1014490,53214,Jaipur,Punjab,14-06-2021,24-08-2024,106,9,2021,0,Poor,3.8,Mid,373696,Medium,0.07,0,Aug,8,1
4538,1352,Maruti,Wagonr,2019,6,Electric,Manual,80924,2081203,2010876,70327,Mumbai,Punjab,24-04-2024,19-08-2021,29,5,2024,0,Fair,3.8,Premium,1456842,High,0.15,0,Aug,8,1
4539,6954,Maruti,Swift,2018,7,Electric,Manual,164617,1688558,1594936,93622,Jaipur,Rajasthan,20-12-2021,04-07-2022,108,4,2022,0,Fair,3.3,Premium,1097562,High,0.05,0,Jul,7,1
4540,1974,Bmw,X3,2023,2,Petrol,Automatic,142828,798103,778638,19465,Delhi,Karnataka,04-12-2024,01-07-2025,34,1,2025,1,Excellent,3.4,Mid,718292,Medium,0.07,0,Jul,7,1
4541,2995,Bmw,X1,2021,4,Electric,Automatic,11233,1950842,1834432,116410,Mumbai,Karnataka,03-11-2024,11-07-2024,4,11,2024,1,Good,4.7,Premium,1560673,High,0.13,1,Jul,7,1
4542,5709,Tata,Nexon,2018,7,Electric,Automatic,43725,304010,298759,5251,Bangalore,Maharashtra,25-04-2019,10-05-2019,84,7,2019,0,Fair,4.7,Budget,197606,Low,0.04,0,May,5,1
4543,7056,Tata,Nexon,2021,4,Electric,Automatic,79905,1530749,1372476,158273,Pune,Maharashtra,23-04-2020,05-09-2020,16,5,2020,0,Good,4.3,Premium,1224599,High,0.08,0,Sep,9,1
4544,3986,Hyundai,Verna,2013,12,Cng,Automatic,41323,705436,572171,133265,Jaipur,Rajasthan,19-05-2021,07-06-2021,48,7,2021,0,Poor,4.3,Mid,282174,Medium,0.03,0,Jun,6,1
4545,6651,Hyundai,I20,2013,12,Electric,Automatic,146354,1959205,1864464,94741,Pune,Delhi,27-09-2020,12-08-2023,116,1,2021,0,Poor,3.3,Premium,783681,High,0.04,0,Aug,8,1
4546,5514,Hyundai,I20,2018,7,Cng,Automatic,22024,895571,786687,108884,Mumbai,Rajasthan,24-02-2021,12-12-2020,18,3,2021,0,Fair,4.2,Mid,582121,Medium,0.09,0,Dec,12,1
4547,7334,Honda,City,2017,8,Petrol,Automatic,179747,1847532,1727669,119863,Delhi,Delhi,25-08-2019,23-08-2023,90,11,2019,0,Fair,4.7,Premium,1108519,High,0.03,1,Aug,8,1
4548,1895,Hyundai,Creta,2013,12,Petrol,Manual,22086,2041158,2003519,37639,Mumbai,Maharashtra,03-11-2023,25-11-2025,87,1,2024,0,Poor,3.9,Premium,816463,High,0.02,0,Nov,11,1
4549,4144,Audi,Q3,2022,3,Diesel,Manual,150540,1642346,1585886,56460,Chandigarh,Rajasthan,07-02-2022,06-06-2022,119,6,2022,1,Good,4.5,Premium,1395994,High,0.07,0,Jun,6,1
4550,3591,Hyundai,Creta,2021,4,Petrol,Automatic,195229,606135,581843,24292,Bangalore,Punjab,01-08-2021,11-10-2021,50,9,2021,0,Good,4.4,Mid,484908,Medium,0.02,0,Oct,10,1
4551,3222,Toyota,Fortuner,2018,7,Petrol,Automatic,107854,667230,652466,14764,Chandigarh,Delhi,05-08-2022,15-07-2022,110,11,2022,0,Fair,3.6,Mid,433699,Medium,0.04,1,Jul,7,1
4552,9130,Mahindra,Scorpio,2013,12,Diesel,Manual,155804,1998042,1921701,76341,Chandigarh,Karnataka,07-03-2023,12-04-2023,45,4,2023,0,Poor,3.3,Premium,799216,High,0.06,0,Apr,4,1
4553,6020,Tata,Nexon,2014,11,Diesel,Manual,42148,985768,966224,19544,Mumbai,Rajasthan,02-09-2020,21-04-2019,19,9,2020,0,Poor,4.7,Mid,443595,Medium,0.1,0,Apr,4,1
4554,3852,Mahindra,Xuv500,2013,12,Cng,Manual,86741,270931,238345,32586,Bangalore,Maharashtra,16-08-2022,23-01-2021,3,8,2022,0,Poor,3.3,Budget,108372,Low,0.14,0,Jan,1,1
4555,5142,Mahindra,Scorpio,2018,7,Cng,Manual,18698,1452442,1349488,102954,Pune,Maharashtra,28-08-2019,14-01-2022,113,12,2019,0,Fair,4.8,Premium,944087,High,0.05,0,Jan,1,1
4556,9159,Tata,Harrier,2013,12,Electric,Automatic,27565,1263780,1153582,110198,Delhi,Punjab,05-07-2022,10-06-2022,93,10,2022,0,Poor,4,Mid,505511,Medium,0.08,1,Jun,6,1
4557,3527,Bmw,X3,2019,6,Cng,Manual,116926,1705715,1637670,68045,Pune,Maharashtra,27-08-2024,05-02-2024,25,9,2024,1,Fair,4.7,Premium,1194000,High,0.06,0,Feb,2,1
4558,9396,Honda,Amaze,2015,10,Diesel,Manual,167753,635774,497732,138042,Jaipur,Maharashtra,06-09-2024,20-09-2020,109,12,2024,0,Poor,4,Budget,317887,Low,0.06,0,Sep,9,1
4559,1839,Audi,A4,2018,7,Cng,Manual,156789,1937284,1879556,57728,Jaipur,Maharashtra,27-05-2023,03-12-2023,25,6,2023,1,Fair,4.2,Premium,1259234,High,0.09,0,Dec,12,1
4560,5087,Toyota,Fortuner,2016,9,Diesel,Automatic,197239,1233783,1229305,4478,Pune,Maharashtra,30-11-2022,12-03-2020,57,1,2023,0,Poor,4.8,Premium,678580,High,0.03,0,Mar,3,1
4561,2692,Mahindra,Xuv500,2022,3,Petrol,Automatic,8657,1463340,1348306,115034,Jaipur,Delhi,17-12-2022,03-07-2023,80,3,2023,0,Good,4,Premium,1243839,High,0.06,0,Jul,7,1
4562,1705,Audi,Q3,2012,13,Diesel,Manual,129883,1340670,1308015,32655,Pune,Maharashtra,15-07-2020,11-07-2020,115,11,2020,1,Poor,3.6,Premium,469234,High,0.04,1,Jul,7,1
4563,5553,Maruti,Baleno,2022,3,Cng,Manual,55413,1018687,897568,121119,Bangalore,Delhi,02-07-2024,08-11-2024,40,8,2024,0,Good,3.5,Mid,865883,Medium,0.05,0,Nov,11,1
4564,2902,Mahindra,Scorpio,2016,9,Electric,Manual,164777,1236715,1085480,151235,Bangalore,Punjab,10-07-2022,08-06-2022,27,8,2022,0,Poor,3.3,Mid,680193,Medium,0.13,0,Jun,6,1
4565,1847,Hyundai,Verna,2012,13,Diesel,Automatic,164629,636635,569873,66762,Mumbai,Maharashtra,19-06-2024,09-05-2025,118,10,2024,0,Poor,3.4,Mid,222822,Medium,0.02,1,May,5,1
4566,5042,Audi,Q3,2017,8,Cng,Manual,188606,1690578,1583178,107400,Bangalore,Delhi,22-09-2024,17-05-2023,64,11,2024,1,Fair,4.4,Premium,1014346,High,0.04,1,May,5,1
4567,7806,Tata,Harrier,2017,8,Diesel,Manual,116711,1143890,1050215,93675,Mumbai,Punjab,08-07-2023,23-12-2020,111,10,2023,0,Fair,3.6,Mid,686334,Medium,0.03,1,Dec,12,1
4568,9485,Honda,Amaze,2022,3,Petrol,Manual,142273,367091,221171,145920,Bangalore,Punjab,24-01-2021,18-06-2019,4,1,2021,0,Good,4.3,Budget,312027,Low,0.11,0,Jun,6,1
4569,3018,Bmw,X1,2024,1,Electric,Manual,198090,1908162,1826216,81946,Mumbai,Maharashtra,07-03-2024,21-10-2021,50,4,2024,1,Excellent,4.8,Premium,1812753,High,0.02,0,Oct,10,1
4570,1302,Honda,Amaze,2020,5,Electric,Manual,8861,1304192,1205832,98360,Delhi,Maharashtra,08-01-2019,19-06-2021,7,1,2019,0,Good,4.3,Premium,978144,High,0.08,0,Jun,6,1
4571,8593,Maruti,Wagonr,2012,13,Diesel,Automatic,150258,651061,597871,53190,Mumbai,Punjab,23-02-2022,14-09-2024,32,3,2022,0,Poor,4.5,Mid,227871,Medium,0.06,0,Sep,9,1
4572,4158,Maruti,Wagonr,2019,6,Electric,Manual,96564,1299142,1125024,174118,Delhi,Karnataka,13-02-2022,19-11-2025,89,5,2022,0,Fair,3.3,Mid,909399,Medium,0.03,0,Nov,11,1
4573,8504,Bmw,X3,2014,11,Electric,Automatic,54990,589582,444178,145404,Chandigarh,Maharashtra,09-02-2021,30-08-2023,63,4,2021,1,Poor,3.5,Budget,265311,Low,0.07,0,Aug,8,1
4574,8573,Maruti,Wagonr,2022,3,Cng,Automatic,19770,852814,800298,52516,Mumbai,Delhi,14-06-2024,28-01-2020,102,9,2024,0,Good,3.8,Mid,724891,Medium,0.05,0,Jan,1,1
4575,7889,Tata,Harrier,2020,5,Cng,Automatic,199007,914610,833579,81031,Delhi,Maharashtra,12-12-2022,01-04-2023,23,1,2023,0,Good,3.3,Mid,685957,Medium,0.12,0,Apr,4,1
4576,1895,Maruti,Baleno,2021,4,Petrol,Automatic,87179,1038211,1004046,34165,Delhi,Maharashtra,13-01-2019,03-10-2019,56,3,2019,0,Good,3.5,Mid,830568,Medium,0.04,0,Oct,10,1
4577,3699,Hyundai,Verna,2024,1,Cng,Automatic,72905,2484698,2411929,72769,Chandigarh,Karnataka,06-01-2021,25-08-2019,108,4,2021,0,Excellent,4,Premium,2360463,High,0.03,0,Aug,8,1
4578,9276,Maruti,Swift,2016,9,Cng,Automatic,123489,1991292,1848137,143155,Delhi,Punjab,25-05-2019,12-08-2019,60,7,2019,0,Poor,4.5,Premium,1095210,High,0.07,0,Aug,8,1
4579,9569,Maruti,Swift,2018,7,Diesel,Manual,122254,1017030,859142,157888,Mumbai,Rajasthan,06-04-2022,23-12-2019,7,4,2022,0,Fair,4.5,Mid,661069,Medium,0.06,0,Dec,12,1
4580,8974,Toyota,Fortuner,2015,10,Electric,Automatic,104969,1745685,1639203,106482,Bangalore,Maharashtra,04-10-2024,19-01-2023,81,12,2024,0,Poor,4.5,Premium,872842,High,0.07,0,Jan,1,1
4581,2818,Honda,City,2017,8,Electric,Manual,174257,492733,386127,106606,Mumbai,Rajasthan,23-02-2021,11-01-2024,115,6,2021,0,Fair,3.4,Budget,295639,Low,0.02,0,Jan,1,1
4582,7963,Bmw,X3,2016,9,Electric,Manual,40611,1007546,980894,26652,Jaipur,Punjab,29-06-2020,22-01-2023,55,8,2020,1,Poor,3.6,Mid,554150,Medium,0.05,0,Jan,1,1
4583,4261,Tata,Harrier,2019,6,Cng,Manual,91155,2340325,2325837,14488,Mumbai,Maharashtra,19-03-2022,08-08-2020,90,6,2022,0,Fair,4.7,Premium,1638227,High,0.02,0,Aug,8,1
4584,7076,Hyundai,I20,2013,12,Cng,Automatic,36467,1952338,1811325,141013,Chandigarh,Delhi,20-06-2024,08-02-2024,43,8,2024,0,Poor,3.7,Premium,780935,High,0.03,0,Feb,2,1
4585,2083,Maruti,Baleno,2022,3,Cng,Automatic,156512,1306641,1278004,28637,Pune,Maharashtra,20-08-2019,10-11-2019,52,10,2019,0,Good,3.7,Premium,1110644,High,0.06,1,Nov,11,1
4586,5197,Tata,Harrier,2014,11,Electric,Manual,179265,2083319,2034537,48782,Delhi,Maharashtra,22-04-2021,06-12-2021,51,6,2021,0,Poor,4.6,Premium,937493,High,0.05,0,Dec,12,1
4587,2818,Audi,A4,2016,9,Cng,Manual,117925,2027502,1948501,79001,Bangalore,Maharashtra,24-12-2023,03-09-2024,76,3,2024,1,Poor,4,Premium,1115126,High,0.03,0,Sep,9,1
4588,7986,Maruti,Swift,2016,9,Cng,Automatic,6094,966144,898862,67282,Bangalore,Karnataka,15-01-2021,26-02-2025,68,3,2021,0,Poor,4.2,Mid,531379,Medium,0.08,0,Feb,2,1
4589,5533,Audi,A4,2019,6,Petrol,Automatic,183809,1244749,1090003,154746,Chandigarh,Karnataka,12-08-2023,11-07-2023,87,11,2023,1,Fair,4.7,Mid,871324,Medium,0.05,1,Jul,7,1
4590,7316,Audi,Q3,2013,12,Diesel,Manual,196922,2288378,2109965,178413,Pune,Maharashtra,18-10-2022,26-04-2024,88,1,2023,1,Poor,4.7,Premium,915351,High,0.04,0,Apr,4,1
4591,4125,Hyundai,Verna,2018,7,Diesel,Automatic,188994,957508,900532,56976,Pune,Karnataka,21-12-2024,04-03-2025,103,4,2025,0,Fair,4.4,Mid,622380,Medium,0.02,0,Mar,3,1
4592,3956,Mahindra,Scorpio,2014,11,Cng,Automatic,14828,886633,807960,78673,Delhi,Maharashtra,24-04-2024,24-03-2022,92,7,2024,0,Poor,3.6,Mid,398984,Medium,0.05,0,Mar,3,1
4593,9345,Maruti,Swift,2021,4,Diesel,Manual,161817,338176,252472,85704,Bangalore,Rajasthan,16-04-2024,26-03-2020,64,6,2024,0,Good,3.5,Budget,270540,Low,0.06,0,Mar,3,1
4594,9182,Hyundai,Verna,2019,6,Cng,Automatic,116460,709277,618558,90719,Pune,Delhi,16-01-2020,10-11-2024,60,3,2020,0,Fair,3.4,Mid,496493,Medium,0.07,0,Nov,11,1
4595,1142,Bmw,X3,2022,3,Diesel,Automatic,98755,1913701,1879601,34100,Delhi,Maharashtra,04-02-2024,03-08-2024,33,3,2024,1,Good,4.2,Premium,1626645,High,0.04,0,Aug,8,1
4596,9944,Toyota,Innova,2023,2,Cng,Manual,190439,2131014,2025863,105151,Bangalore,Delhi,22-04-2020,06-08-2020,54,6,2020,0,Excellent,3.6,Premium,1917912,High,0.02,0,Aug,8,1
4597,4852,Mahindra,Xuv500,2016,9,Cng,Automatic,34311,979646,969195,10451,Mumbai,Maharashtra,02-03-2021,06-10-2021,100,6,2021,0,Poor,3.9,Mid,538805,Medium,0.04,0,Oct,10,1
4598,9796,Bmw,X1,2024,1,Diesel,Manual,73767,645579,523748,121831,Chandigarh,Rajasthan,16-09-2022,18-04-2020,61,11,2022,1,Excellent,3.3,Mid,613300,Medium,0.05,1,Apr,4,1
4599,1656,Maruti,Swift,2015,10,Electric,Automatic,134262,2348862,2179162,169700,Delhi,Karnataka,10-10-2020,16-04-2024,43,11,2020,0,Poor,4.8,Premium,1174431,High,0.05,1,Apr,4,1
4600,2545,Honda,Amaze,2016,9,Diesel,Manual,28261,310009,130282,179727,Delhi,Rajasthan,04-08-2023,09-01-2023,28,9,2023,0,Poor,4,Budget,170504,Low,0.08,0,Jan,1,1
4601,1271,Honda,City,2020,5,Diesel,Automatic,36522,1070813,995171,75642,Jaipur,Maharashtra,02-11-2021,05-08-2021,75,1,2022,0,Good,3.9,Mid,803109,Medium,0.07,0,Aug,8,1
4602,3030,Audi,A4,2016,9,Cng,Manual,110003,2060533,1962193,98340,Chandigarh,Delhi,18-12-2024,02-11-2025,55,2,2025,1,Poor,4.1,Premium,1133293,High,0.05,0,Nov,11,1
4603,1137,Honda,City,2024,1,Diesel,Automatic,67951,1149476,1034219,115257,Jaipur,Maharashtra,10-05-2023,09-05-2023,118,9,2023,0,Excellent,3.6,Mid,1092002,Medium,0.06,0,May,5,1
4604,5940,Mahindra,Scorpio,2013,12,Electric,Manual,50499,2164014,2136291,27723,Chandigarh,Delhi,26-03-2019,28-06-2024,56,5,2019,0,Poor,3.5,Premium,865605,High,0.07,0,Jun,6,1
4605,6460,Toyota,Innova,2019,6,Electric,Manual,156627,1505236,1327711,177525,Delhi,Delhi,21-05-2023,29-05-2022,88,8,2023,0,Fair,4.3,Premium,1053665,High,0.02,0,May,5,1
4606,7723,Hyundai,I20,2021,4,Cng,Manual,133642,1762408,1701095,61313,Delhi,Maharashtra,30-10-2020,02-07-2021,100,2,2021,0,Good,3.3,Premium,1409926,High,0.02,0,Jul,7,1
4607,2000,Honda,Amaze,2021,4,Petrol,Manual,196547,1558295,1475267,83028,Bangalore,Maharashtra,02-07-2019,16-11-2024,107,10,2019,0,Good,4.9,Premium,1246636,High,0.02,1,Nov,11,1
4608,6039,Mahindra,Scorpio,2019,6,Electric,Manual,144199,228589,180683,47906,Chandigarh,Karnataka,19-09-2022,13-05-2020,70,11,2022,0,Fair,4.4,Budget,160012,Low,0.07,1,May,5,1
4609,9012,Tata,Nexon,2024,1,Cng,Manual,112503,690578,569365,121213,Pune,Maharashtra,09-12-2024,03-11-2025,92,3,2025,0,Excellent,4.6,Mid,656049,Medium,0.04,0,Nov,11,1
4610,2473,Audi,Q3,2022,3,Electric,Automatic,173757,1361909,1353755,8154,Delhi,Maharashtra,08-05-2019,18-09-2023,9,5,2019,1,Good,3.8,Premium,1157622,High,0.09,0,Sep,9,1
4611,6361,Toyota,Fortuner,2013,12,Diesel,Manual,95069,722588,636190,86398,Pune,Karnataka,26-10-2022,25-10-2019,52,12,2022,0,Poor,3.6,Mid,289035,Medium,0.04,0,Oct,10,1
4612,7901,Maruti,Baleno,2018,7,Diesel,Manual,189501,1387327,1247415,139912,Mumbai,Punjab,09-09-2022,12-09-2022,91,12,2022,0,Fair,4.1,Premium,901762,High,0.03,0,Sep,9,1
4613,9946,Bmw,X3,2014,11,Cng,Automatic,11026,1870691,1707757,162934,Delhi,Delhi,21-04-2023,06-05-2025,5,4,2023,1,Poor,4.4,Premium,841810,High,0.14,0,May,5,1
4614,1761,Audi,A4,2021,4,Diesel,Automatic,109210,2121371,1998469,122902,Mumbai,Maharashtra,17-12-2022,01-10-2023,24,1,2023,1,Good,4.5,Premium,1697096,High,0.05,0,Oct,10,1
4615,5372,Mahindra,Xuv500,2016,9,Diesel,Automatic,141366,1156625,1096402,60223,Delhi,Maharashtra,23-05-2019,08-04-2019,73,8,2019,0,Poor,3.4,Mid,636143,Medium,0.05,0,Apr,4,1
4616,6526,Bmw,X3,2017,8,Diesel,Manual,55741,1836463,1803995,32468,Jaipur,Karnataka,13-01-2019,02-08-2019,26,2,2019,1,Fair,4.7,Premium,1101877,High,0.09,0,Aug,8,1
4617,1094,Toyota,Fortuner,2021,4,Petrol,Automatic,33039,278051,171022,107029,Jaipur,Punjab,08-06-2021,10-02-2021,116,10,2021,0,Good,4.8,Budget,222440,Low,0.06,1,Feb,2,1
4618,9857,Tata,Harrier,2019,6,Diesel,Automatic,46876,241288,66624,174664,Delhi,Delhi,18-01-2019,03-11-2019,52,3,2019,0,Fair,3.5,Budget,168901,Low,0.06,0,Nov,11,1
4619,7497,Mahindra,Scorpio,2014,11,Electric,Manual,50805,1711551,1603378,108173,Mumbai,Rajasthan,17-08-2019,26-06-2022,99,11,2019,0,Poor,4.4,Premium,770197,High,0.08,1,Jun,6,1
4620,4617,Audi,A4,2018,7,Electric,Automatic,61895,2122787,2076980,45807,Mumbai,Maharashtra,13-02-2019,16-03-2019,45,3,2019,1,Fair,4.9,Premium,1379811,High,0.03,0,Mar,3,1
4621,3680,Tata,Harrier,2022,3,Petrol,Manual,183225,1319925,1226978,92947,Jaipur,Rajasthan,12-11-2020,01-06-2021,55,1,2021,0,Good,4.1,Premium,1121936,High,0.02,0,Jun,6,1
4622,7881,Audi,Q3,2019,6,Diesel,Automatic,145487,613048,579535,33513,Delhi,Karnataka,30-03-2020,28-10-2024,23,4,2020,1,Fair,4.2,Mid,429133,Medium,0.14,0,Oct,10,1
4623,1463,Honda,Amaze,2019,6,Electric,Automatic,179735,208918,111213,97705,Pune,Punjab,25-01-2021,18-03-2021,47,3,2021,0,Fair,3.5,Budget,146242,Low,0.06,0,Mar,3,1
4624,4252,Toyota,Fortuner,2012,13,Petrol,Manual,8668,1238858,1137447,101411,Bangalore,Punjab,29-01-2020,03-04-2020,35,3,2020,0,Poor,4.3,Mid,433600,Medium,0.05,0,Apr,4,1
4625,9688,Maruti,Baleno,2018,7,Cng,Manual,176674,1871487,1703829,167658,Delhi,Karnataka,13-02-2019,06-05-2020,75,4,2019,0,Fair,3.7,Premium,1216466,High,0.07,0,May,5,1
4626,2912,Hyundai,Creta,2015,10,Electric,Automatic,42799,983755,877448,106307,Mumbai,Maharashtra,21-05-2022,06-04-2022,14,6,2022,0,Poor,3.9,Mid,491877,Medium,0.07,0,Apr,4,1
4627,7312,Maruti,Swift,2012,13,Diesel,Manual,173039,1449045,1294018,155027,Chandigarh,Punjab,10-12-2021,08-11-2019,80,2,2022,0,Poor,3.6,Premium,507165,High,0.08,0,Nov,11,1
4628,1159,Hyundai,Creta,2014,11,Electric,Manual,37133,1552309,1498664,53645,Mumbai,Delhi,18-07-2021,08-07-2021,20,8,2021,0,Poor,3.9,Premium,698539,High,0.05,0,Jul,7,1
4629,3576,Tata,Harrier,2015,10,Electric,Automatic,157367,1111469,1101619,9850,Bangalore,Delhi,23-03-2022,04-03-2022,11,4,2022,0,Poor,4.6,Mid,555734,Medium,0.1,0,Mar,3,1
